"Name","K","Kin","Kout","TypeI","TypeII"
"TSC22D1",35,31,4,0,1
"CASK",34,16,18,0,1
"CNTNAP2",12,9,3,0,1
"PRKD2",22,18,4,0,1
"PLA2G4A",28,19,9,0,1
"DSP",15,14,1,0,1
"EEF1A1",71,45,26,0,1
"EIF2AK2",53,38,15,0,1
"PTMA",46,28,18,0,1
"STK4",42,41,1,0,1
"TOP1",24,22,2,0,1
"CASP4",14,6,8,0,1
"CLSPN",35,34,1,0,1
"RIPK1",15,10,5,0,1
"RYBP",60,57,3,0,1
"RNF19A",22,14,8,0,1
"SUMO4",12,5,7,0,1
"ILK",32,23,9,0,1
"IRS1",64,47,17,0,1
"PTPRF",27,22,5,0,1
"DNAJA1",38,32,6,0,1
"CD5",18,14,4,0,1
"ITCH",23,19,4,0,1
"CBX2",49,48,1,0,1
"TAF4",30,22,8,0,1
"TRIM28",25,23,2,0,1
"MCM10",32,22,10,0,1
"CCR5",28,18,10,0,1
"MMP3",14,10,4,0,1
"CCR1",9,7,2,0,1
"VCAN",64,52,12,0,1
"DPP4",17,9,8,0,1
"CCR3",13,5,8,0,1
"IL8",11,10,1,0,1
"CCL5",22,14,8,0,1
"SDC1",19,13,6,0,1
"MMP14",33,21,12,0,1
"CCNB1",75,61,14,0,1
"CDC25C",14,9,5,0,1
"GADD45G",34,21,13,0,1
"CDK9",31,21,10,0,1
"JAK1",73,45,28,0,1
"CD4",45,27,18,0,1
"PTK2B",50,24,26,0,1
"TXK",15,11,4,0,1
"PAFAH1B2",47,45,2,0,1
"VHL",26,20,6,0,1
"ITGB2",32,10,22,0,1
"ITGB1",80,48,32,0,1
"PTPRC",32,19,13,0,1
"CD2",14,8,6,0,1
"CD244",7,5,2,0,1
"LAT",21,9,12,0,1
"CD247",21,5,16,0,1
"CSK",29,21,8,0,1
"SIVA1",12,10,2,0,1
"TRAF2",87,17,70,0,1
"TRAF3",19,14,5,0,1
"CD28",29,16,13,0,1
"GRAP2",45,31,14,0,1
"PKD2",26,24,2,0,1
"CD3E",16,10,6,0,1
"IL16",21,16,5,0,1
"GNAI1",48,27,21,0,1
"ITGAV",37,27,10,0,1
"UBQLN1",33,25,8,0,1
"CD48",11,7,4,0,1
"IL2",9,7,2,0,1
"SDCBP",39,32,7,0,1
"HLA-DRA",14,11,3,0,1
"CD81",21,16,5,0,1
"ITGA4",19,14,5,0,1
"HBEGF",30,24,6,0,1
"CD8A",12,5,7,0,1
"COL4A1",32,26,6,0,1
"COL4A3",20,13,7,0,1
"MELK",44,43,1,0,1
"SAFB",20,14,6,0,1
"ITSN1",51,43,8,0,1
"CDH2",34,27,7,0,1
"GRIN2D",26,17,9,0,1
"PKP4",20,19,1,0,1
"CDK5RAP1",6,4,2,0,1
"CDKN1B",28,19,9,0,1
"PAX6",14,9,5,0,1
"GATA2",108,12,96,0,1
"MYB",148,20,128,0,1
"SMARCC1",28,20,8,0,1
"TAF9",24,17,7,0,1
"FOSL2",130,65,65,0,1
"TP53",63,12,51,0,1
"SPTBN4",24,19,5,0,1
"PIN1",54,36,18,0,1
"SNAP25",16,14,2,0,1
"NEK2",12,7,5,0,1
"CHEK2",41,28,13,0,1
"CHFR",14,10,4,0,1
"CHGB",9,4,5,0,1
"POLR2E",22,18,4,0,1
"CHM",9,8,1,0,1
