"Name","K","Kin","Kout","TypeI","TypeII"
"PSEN1",46,32,14,0,1
"PPP2CB",21,20,1,0,1
"KIAA1279",29,25,4,0,1
"DPYSL2",47,46,1,0,1
"DST",89,85,4,0,1
"KRT5",7,4,3,0,1
"MAPK11",9,8,1,0,1
"DUSP23",13,8,5,0,1
"PRPF3",6,4,2,0,1
"PNN",27,22,5,0,1
"DYNLL2",77,75,2,0,1
"E2F6",379,39,340,0,1
"TFDP1",40,36,4,0,1
"TFDP2",68,65,3,0,1
"E2F2",94,83,11,0,1
"E2F3",224,116,108,0,1
"ECH1",12,10,2,0,1
"RHOG",25,22,3,0,1
"EDA",6,5,1,0,1
"EEF1A1",73,59,14,0,1
"EXOSC4",19,9,10,0,1
"GADD45A",30,23,7,0,1
"EFNA1",45,44,1,0,1
"EFNA3",28,27,1,0,1
"PRSS23",29,24,5,0,1
"EFNA4",7,6,1,0,1
"MAP2K4",46,41,5,0,1
"RGS3",14,12,2,0,1
"HOMER1",34,26,8,0,1
"PTPN13",24,21,3,0,1
"PLSCR1",43,31,12,0,1
"SNRPD2",19,11,8,0,1
"TRIM27",27,25,2,0,1
"EIF2B5",21,19,2,0,1
"RPL6",8,7,1,0,1
"NMI",14,13,1,0,1
"TES",59,54,5,0,1
"NUMA1",16,15,1,0,1
"GNB2L1",40,36,4,0,1
"GRAP",10,8,2,0,1
"SYNCRIP",96,95,1,0,1
"HOOK2",10,9,1,0,1
"ERBB2",32,27,5,0,1
"ERCC5",8,5,3,0,1
"PIK3CB",53,45,8,0,1
"THRA",84,79,5,0,1
"PSMC5",21,19,2,0,1
"ETF1",33,32,1,0,1
"EXOSC10",11,8,3,0,1
"RAB27A",42,36,6,0,1
"S100P",5,4,1,0,1
"F10",11,8,3,0,1
"SGTA",16,11,5,0,1
"F2R",40,33,7,0,1
"ITGAV",47,38,9,0,1
"F2RL2",29,26,3,0,1
"RABAC1",44,33,11,0,1
"RAP1A",46,36,10,0,1
"TNFRSF1A",35,19,16,0,1
"FCER1G",10,5,5,0,1
"FCGR1A",5,2,3,0,1
"ZAP70",30,5,25,0,1
"FGF1",44,40,4,0,1
"FGFR1",48,44,4,0,1
"RPS6KA3",117,106,11,0,1
"FGFR3",21,12,9,0,1
"FIGF",5,3,2,0,1
"GATA1",378,5,373,0,1
"TTN",12,8,4,0,1
"FLNB",29,26,3,0,1
"FLOT2",25,24,1,0,1
"VHL",49,43,6,0,1
"FOXA2",124,2,122,0,1
"PPARG",174,22,152,0,1
"NR1H3",59,10,49,0,1
"MPHOSPH6",14,11,3,0,1
"TAF10",24,14,10,0,1
"GIPC1",32,24,8,0,1
"RYK",21,20,1,0,1
