"Name","K","Kin","Kout","TypeI","TypeII"
"NKX3-1",9,6,3,0,1
"TBCD",4,3,1,0,1
"VHL",14,8,6,0,1
"TF",6,2,4,0,1
"TFAP2B",8,7,1,0,1
"YEATS4",6,5,1,0,1
"TLR1",5,1,4,0,1
"TNFSF8",3,2,1,0,1
"TPD52",19,18,1,0,1
"ZBTB43",16,14,2,0,1
"ZNF417",10,8,2,0,1
"ZNF165",4,2,2,0,1
"ZNF250",5,4,1,0,1
"ZNF446",6,3,3,0,1
"hsa-let-7b-5p",417,10,407,0,1
"hsa-miR-135a-5p",125,6,119,0,1
"hsa-miR-141-5p",424,49,375,0,1
"OTX2",5,3,2,0,1
"hsa-miR-146a-5p",161,34,127,0,1
"SNAI1",11,7,4,0,1
"hsa-miR-181c-5p",299,28,271,0,1
"hsa-miR-200c-5p",381,48,333,0,1
"hsa-miR-21-5p",132,28,104,0,1
"hsa-miR-22-5p",530,42,488,0,1
"hsa-miR-30a-5p",538,21,517,0,1
"hsa-miR-30e-5p",528,33,495,0,1
"hsa-miR-31-5p",222,15,207,0,1
"hsa-miR-3175",4,3,1,0,1
"hsa-miR-3913-5p",19,10,9,0,1
"hsa-miR-424-5p",407,11,396,0,1
"hsa-miR-4677-5p",10,5,5,0,1
"hsa-miR-492",6,3,3,0,1
"hsa-miR-5191",5,4,1,0,1
"hsa-miR-6510-5p",29,19,10,0,1
"hsa-miR-652-5p",55,21,34,0,1
