"cause","effect"
"BATF","hsa-miR-5087"
"BATF","hsa-miR-5093"
"BATF","hsa-miR-5094"
"BATF","hsa-miR-5191"
"BATF","hsa-miR-548l"
"BATF","hsa-miR-548q"
"BATF","hsa-miR-550b-2-5p"
"BATF","hsa-miR-5684"
"BATF","hsa-miR-5687"
"BATF","hsa-miR-603"
"BATF","hsa-miR-612"
"BATF","hsa-miR-616-5p"
"BATF","hsa-miR-6499-5p"
"BATF","hsa-miR-6508-5p"
"BATF","hsa-miR-6509-5p"
"BATF","hsa-miR-6728-5p"
"BATF","hsa-miR-6731-5p"
"BATF","hsa-miR-6758-5p"
"BATF","hsa-miR-6771-5p"
"BATF","hsa-miR-6843-3p"
"BATF","hsa-miR-6872-5p"
"BATF","hsa-miR-6888-5p"
"BATF","hsa-miR-6895-5p"
"BCL11A","hsa-miR-1245a"
"BCL11A","hsa-miR-1294"
"BCL11A","hsa-miR-139-5p"
"BCL11A","hsa-miR-146a-5p"
"BCL11A","hsa-miR-3155a"
"BCL11A","hsa-miR-3648"
"BCL11A","hsa-miR-3652"
"BCL11A","hsa-miR-3681-5p"
"BCL11A","hsa-miR-3941"
"BCL11A","hsa-miR-422a"
"BCL11A","hsa-miR-4477b"
"BCL11A","hsa-miR-4489"
"BCL11A","hsa-miR-4507"
"BCL11A","hsa-miR-4513"
"BCL11A","hsa-miR-4518"
"BCL11A","hsa-miR-4526"
"BCL11A","hsa-miR-4645-5p"
"BCL11A","hsa-miR-548l"
"BCL11A","hsa-miR-6871-5p"
"BCL11A","hsa-miR-708-5p"
"BCL11A","hsa-miR-7847-3p"
"BCL11A","hsa-miR-8072"
"BCL3","hsa-let-7i-5p"
"BCL3","hsa-miR-107"
"BCL3","hsa-miR-181c-5p"
"BCL3","hsa-miR-181d-5p"
"BCL3","hsa-miR-21-5p"
"BCL3","hsa-miR-2278"
"BCL3","hsa-miR-29c-5p"
"BCL3","hsa-miR-3128"
"BCL3","hsa-miR-3175"
"BCL3","hsa-miR-3178"
"BCL3","hsa-miR-3190-5p"
"BCL3","hsa-miR-3196"
"BCL3","hsa-miR-337-5p"
"BCL3","hsa-miR-339-5p"
"BCL3","hsa-miR-3648"
"BCL3","hsa-miR-3681-5p"
"BCL3","hsa-miR-4278"
"BCL3","hsa-miR-4482-5p"
"BCL3","hsa-miR-4511"
"BCL3","hsa-miR-4519"
"BCL3","hsa-miR-4539"
"BCL3","hsa-miR-4635"
"BCL3","hsa-miR-483-5p"
"BCL3","hsa-miR-492"
"BCL3","hsa-miR-5581-5p"
"BCL3","hsa-miR-564"
"BCL3","hsa-miR-5697"
"BCL3","hsa-miR-614"
"BCL3","hsa-miR-642a-5p"
"BCL3","hsa-miR-6516-5p"
"BCL3","hsa-miR-665"
"BCL3","hsa-miR-6748-5p"
"BCL3","hsa-miR-6766-5p"
"BCL3","hsa-miR-6803-5p"
"BCL3","hsa-miR-6843-3p"
"BCL3","hsa-miR-6882-5p"
"BCL6","hsa-miR-106b-5p"
"BCL6","hsa-miR-1180-5p"
"BCL6","hsa-miR-1248"
"BCL6","hsa-miR-1276"
"BCL6","hsa-miR-1277-5p"
"BCL6","hsa-miR-128-1-5p"
"BCL6","hsa-miR-1288-5p"
"BCL6","hsa-miR-1303"
"BCL6","hsa-miR-1307-5p"
"BCL6","hsa-miR-141-5p"
"BCL6","hsa-miR-146a-5p"
"BCL6","hsa-miR-153-3p"
"BCL6","hsa-miR-1538"
"BCL6","hsa-miR-155-5p"
"BCL6","hsa-miR-185-5p"
"BCL6","hsa-miR-1913"
"BCL6","hsa-miR-193b-5p"
"BCL6","hsa-miR-196a-5p"
"BCL6","hsa-miR-21-5p"
"BCL6","hsa-miR-22-5p"
"BCL6","hsa-miR-23b-5p"
"BCL6","hsa-miR-24-1-5p"
"BCL6","hsa-miR-27a-5p"
"BCL6","hsa-miR-27b-5p"
"BCL6","hsa-miR-28-5p"
"BCL6","hsa-miR-29b-2-5p"
"BCL6","hsa-miR-29c-5p"
"BCL6","hsa-miR-30c-5p"
"BCL6","hsa-miR-30e-5p"
"BCL6","hsa-miR-3122"
"BCL6","hsa-miR-3128"
"BCL6","hsa-miR-3136-5p"
"BCL6","hsa-miR-3140-5p"
"BCL6","hsa-miR-3143"
"BCL6","hsa-miR-3146"
"BCL6","hsa-miR-3153"
"BCL6","hsa-miR-3157-5p"
"BCL6","hsa-miR-3162-5p"
"BCL6","hsa-miR-3176"
"BCL6","hsa-miR-3198"
"BCL6","hsa-miR-3199"
"BCL6","hsa-miR-32-5p"
"BCL6","hsa-miR-335-5p"
"BCL6","hsa-miR-33a-5p"
"BCL6","hsa-miR-33b-5p"
"BCL6","hsa-miR-34b-5p"
"BCL6","hsa-miR-34c-5p"
"BCL6","hsa-miR-3609"
"BCL6","hsa-miR-3610"
"BCL6","hsa-miR-3611"
"BCL6","hsa-miR-3618"
"BCL6","hsa-miR-3648"
"BCL6","hsa-miR-3652"
"BCL6","hsa-miR-3654"
"BCL6","hsa-miR-3662"
"BCL6","hsa-miR-3684"
"BCL6","hsa-miR-369-5p"
"BCL6","hsa-miR-377-5p"
"BCL6","hsa-miR-378d"
"BCL6","hsa-miR-3918"
"BCL6","hsa-miR-3941"
"BCL6","hsa-miR-3942-5p"
"BCL6","hsa-miR-412-5p"
"BCL6","hsa-miR-4322"
"BCL6","hsa-miR-4420"
"BCL6","hsa-miR-4425"
"BCL6","hsa-miR-4444"
"BCL6","hsa-miR-4446-5p"
"BCL6","hsa-miR-4448"
"BCL6","hsa-miR-4473"
"BCL6","hsa-miR-4474-5p"
"BCL6","hsa-miR-4476"
"BCL6","hsa-miR-4477b"
"BCL6","hsa-miR-4482-5p"
"BCL6","hsa-miR-4487"
"BCL6","hsa-miR-4489"
"BCL6","hsa-miR-4496"
"BCL6","hsa-miR-4505"
"BCL6","hsa-miR-4507"
"BCL6","hsa-miR-4511"
"BCL6","hsa-miR-4512"
"BCL6","hsa-miR-4513"
"BCL6","hsa-miR-4522"
"BCL6","hsa-miR-4538"
"BCL6","hsa-miR-4632-5p"
"BCL6","hsa-miR-4633-5p"
"BCL6","hsa-miR-4646-5p"
"BCL6","hsa-miR-4648"
"BCL6","hsa-miR-4649-5p"
"BCL6","hsa-miR-4653-5p"
"BCL6","hsa-miR-4657"
"BCL6","hsa-miR-4659b-5p"
"BCL6","hsa-miR-4660"
"BCL6","hsa-miR-4677-5p"
"BCL6","hsa-miR-4687-5p"
"BCL6","hsa-miR-4714-5p"
"BCL6","hsa-miR-4716-5p"
"BCL6","hsa-miR-4730"
"BCL6","hsa-miR-4736"
"BCL6","hsa-miR-4748"
"BCL6","hsa-miR-4750-5p"
"BCL6","hsa-miR-4785"
"BCL6","hsa-miR-4799-5p"
"BCL6","hsa-miR-4804-5p"
"BCL6","hsa-miR-484"
"BCL6","hsa-miR-486-5p"
"BCL6","hsa-miR-4999-5p"
"BCL6","hsa-miR-5001-5p"
"BCL6","hsa-miR-5006-5p"
"BCL6","hsa-miR-5009-5p"
"BCL6","hsa-miR-5047"
"BCL6","hsa-miR-5087"
"BCL6","hsa-miR-5088-5p"
"BCL6","hsa-miR-5091"
"BCL6","hsa-miR-541-5p"
"BCL6","hsa-miR-548d-5p"
"BCL6","hsa-miR-548l"
"BCL6","hsa-miR-550a-3-5p"
"BCL6","hsa-miR-5571-5p"
"BCL6","hsa-miR-5582-5p"
"BCL6","hsa-miR-5587-5p"
"BCL6","hsa-miR-5680"
"BCL6","hsa-miR-5696"
"BCL6","hsa-miR-570-5p"
"BCL6","hsa-miR-5706"
"BCL6","hsa-miR-5708"
"BCL6","hsa-miR-577"
"BCL6","hsa-miR-579-5p"
"BCL6","hsa-miR-581"
"BCL6","hsa-miR-628-5p"
"BCL6","hsa-miR-629-5p"
"BCL6","hsa-miR-632"
"BCL6","hsa-miR-640"
"BCL6","hsa-miR-642b-5p"
"BCL6","hsa-miR-6501-5p"
"BCL6","hsa-miR-6505-5p"
"BCL6","hsa-miR-6513-5p"
"BCL6","hsa-miR-6514-5p"
"BCL6","hsa-miR-656-5p"
"BCL6","hsa-miR-658"
"BCL6","hsa-miR-659-5p"
"BCL6","hsa-miR-671-5p"
"BCL6","hsa-miR-6731-5p"
"BCL6","hsa-miR-6737-5p"
"BCL6","hsa-miR-6738-5p"
"BCL6","hsa-miR-6746-5p"
"BCL6","hsa-miR-675-5p"
"BCL6","hsa-miR-6750-5p"
"BCL6","hsa-miR-6751-5p"
"BCL6","hsa-miR-6766-5p"
"BCL6","hsa-miR-6776-5p"
"BCL6","hsa-miR-6791-5p"
"BCL6","hsa-miR-6796-5p"
"BCL6","hsa-miR-6803-5p"
"BCL6","hsa-miR-6804-5p"
"BCL6","hsa-miR-6810-5p"
"BCL6","hsa-miR-6831-5p"
"BCL6","hsa-miR-6832-5p"
"BCL6","hsa-miR-6840-5p"
"BCL6","hsa-miR-6844"
"BCL6","hsa-miR-6846-5p"
"BCL6","hsa-miR-6866-5p"
"BCL6","hsa-miR-6874-5p"
"BCL6","hsa-miR-6878-5p"
"BCL6","hsa-miR-6882-5p"
"BCL6","hsa-miR-6889-5p"
"BCL6","hsa-miR-6892-5p"
"BCL6","hsa-miR-7-5p"
"BCL6","hsa-miR-760"
"BCL6","hsa-miR-762"
"BCL6","hsa-miR-766-5p"
"BCL6","hsa-miR-7705"
"BCL6","hsa-miR-7846-3p"
"BCL6","hsa-miR-7847-3p"
"BCL6","hsa-miR-7856-5p"
"BCL6","hsa-miR-8066"
"BCL6","hsa-miR-8072"
"BCL6","hsa-miR-8085"
"BCL6","hsa-miR-922"
"BCL6","hsa-miR-92a-1-5p"
"BCL6","hsa-miR-93-5p"
"BCL6","hsa-miR-937-5p"
"BCL6","hsa-miR-939-5p"
"BCL6","hsa-miR-942-5p"
"BCLAF1","hsa-miR-1226-5p"
"BCLAF1","hsa-miR-1234-3p"
"BCLAF1","hsa-miR-1273c"
"BCLAF1","hsa-miR-1296-5p"
"BCLAF1","hsa-miR-153-3p"
"BCLAF1","hsa-miR-181c-5p"
"BCLAF1","hsa-miR-181d-5p"
"BCLAF1","hsa-miR-186-5p"
"BCLAF1","hsa-miR-191-5p"
"BCLAF1","hsa-miR-1914-5p"
"BCLAF1","hsa-miR-29c-5p"
"BCLAF1","hsa-miR-3115"
"BCLAF1","hsa-miR-3121-5p"
"BCLAF1","hsa-miR-3128"
"BCLAF1","hsa-miR-3143"
"BCLAF1","hsa-miR-3150a-5p"
"BCLAF1","hsa-miR-3157-5p"
"BCLAF1","hsa-miR-3160-5p"
"BCLAF1","hsa-miR-3177-5p"
"BCLAF1","hsa-miR-3192-5p"
"BCLAF1","hsa-miR-32-5p"
"BCLAF1","hsa-miR-3655"
"BCLAF1","hsa-miR-3684"
"BCLAF1","hsa-miR-3928-5p"
"BCLAF1","hsa-miR-4437"
"BCLAF1","hsa-miR-4511"
"BCLAF1","hsa-miR-4512"
"BCLAF1","hsa-miR-4519"
"BCLAF1","hsa-miR-4521"
"BCLAF1","hsa-miR-4651"
"BCLAF1","hsa-miR-4667-5p"
"BCLAF1","hsa-miR-4728-5p"
"BCLAF1","hsa-miR-4781-5p"
"BCLAF1","hsa-miR-5001-5p"
"BCLAF1","hsa-miR-5087"
"BCLAF1","hsa-miR-5194"
"BCLAF1","hsa-miR-548ar-5p"
"BCLAF1","hsa-miR-580-5p"
"BCLAF1","hsa-miR-6125"
"BCLAF1","hsa-miR-647"
"BCLAF1","hsa-miR-6516-5p"
"BCLAF1","hsa-miR-6743-5p"
"BCLAF1","hsa-miR-6758-5p"
"BCLAF1","hsa-miR-6764-5p"
"BCLAF1","hsa-miR-6782-5p"
"BCLAF1","hsa-miR-6802-5p"
"BCLAF1","hsa-miR-6803-5p"
"BCLAF1","hsa-miR-6806-5p"
"BCLAF1","hsa-miR-6816-5p"
"BCLAF1","hsa-miR-6831-5p"
"BCLAF1","hsa-miR-6852-5p"
"BCLAF1","hsa-miR-6853-5p"
"BCLAF1","hsa-miR-6877-5p"
"BCLAF1","hsa-miR-6881-5p"
"BCLAF1","hsa-miR-7-5p"
"BCLAF1","hsa-miR-937-5p"
"BCLAF1","hsa-miR-939-5p"
"BHLHE40","hsa-let-7i-5p"
"BHLHE40","hsa-miR-10a-5p"
"BHLHE40","hsa-miR-1180-5p"
"BHLHE40","hsa-miR-1185-5p"
"BHLHE40","hsa-miR-1203"
"BHLHE40","hsa-miR-1226-5p"
"BHLHE40","hsa-miR-1228-5p"
"BHLHE40","hsa-miR-1233-5p"
"BHLHE40","hsa-miR-1234-3p"
"BHLHE40","hsa-miR-1273h-5p"
"BHLHE40","hsa-miR-1278"
"BHLHE40","hsa-miR-1281"
"BHLHE40","hsa-miR-1293"
"BHLHE40","hsa-miR-1307-5p"
"BHLHE40","hsa-miR-1469"
"BHLHE40","hsa-miR-146a-5p"
"BHLHE40","hsa-miR-148a-5p"
"BHLHE40","hsa-miR-153-3p"
"BHLHE40","hsa-miR-1537-5p"
"BHLHE40","hsa-miR-155-5p"
"BHLHE40","hsa-miR-181a-5p"
"BHLHE40","hsa-miR-181b-5p"
"BHLHE40","hsa-miR-181d-5p"
"BHLHE40","hsa-miR-185-5p"
"BHLHE40","hsa-miR-194-5p"
"BHLHE40","hsa-miR-199b-5p"
"BHLHE40","hsa-miR-19b-1-5p"
"BHLHE40","hsa-miR-200c-5p"
"BHLHE40","hsa-miR-202-5p"
"BHLHE40","hsa-miR-22-5p"
"BHLHE40","hsa-miR-2277-5p"
"BHLHE40","hsa-miR-25-5p"
"BHLHE40","hsa-miR-3064-5p"
"BHLHE40","hsa-miR-30b-5p"
"BHLHE40","hsa-miR-30d-5p"
"BHLHE40","hsa-miR-3128"
"BHLHE40","hsa-miR-3138"
"BHLHE40","hsa-miR-3143"
"BHLHE40","hsa-miR-3175"
"BHLHE40","hsa-miR-3184-5p"
"BHLHE40","hsa-miR-3193"
"BHLHE40","hsa-miR-3198"
"BHLHE40","hsa-miR-32-5p"
"BHLHE40","hsa-miR-337-5p"
"BHLHE40","hsa-miR-3529-5p"
"BHLHE40","hsa-miR-361-5p"
"BHLHE40","hsa-miR-3613-5p"
"BHLHE40","hsa-miR-3622b-5p"
"BHLHE40","hsa-miR-3651"
"BHLHE40","hsa-miR-3667-5p"
"BHLHE40","hsa-miR-3680-5p"
"BHLHE40","hsa-miR-3684"
"BHLHE40","hsa-miR-381-5p"
"BHLHE40","hsa-miR-3912-5p"
"BHLHE40","hsa-miR-3917"
"BHLHE40","hsa-miR-3926"
"BHLHE40","hsa-miR-3939"
"BHLHE40","hsa-miR-3940-5p"
"BHLHE40","hsa-miR-423-5p"
"BHLHE40","hsa-miR-4422"
"BHLHE40","hsa-miR-4444"
"BHLHE40","hsa-miR-4458"
"BHLHE40","hsa-miR-4477b"
"BHLHE40","hsa-miR-4505"
"BHLHE40","hsa-miR-4513"
"BHLHE40","hsa-miR-4517"
"BHLHE40","hsa-miR-4518"
"BHLHE40","hsa-miR-451b"
"BHLHE40","hsa-miR-4530"
"BHLHE40","hsa-miR-4537"
"BHLHE40","hsa-miR-4538"
"BHLHE40","hsa-miR-4539"
"BHLHE40","hsa-miR-455-5p"
"BHLHE40","hsa-miR-4638-5p"
"BHLHE40","hsa-miR-4644"
"BHLHE40","hsa-miR-4645-5p"
"BHLHE40","hsa-miR-4646-5p"
"BHLHE40","hsa-miR-4647"
"BHLHE40","hsa-miR-4648"
"BHLHE40","hsa-miR-4659b-5p"
"BHLHE40","hsa-miR-4660"
"BHLHE40","hsa-miR-4667-5p"
"BHLHE40","hsa-miR-4668-5p"
"BHLHE40","hsa-miR-4674"
"BHLHE40","hsa-miR-4676-5p"
"BHLHE40","hsa-miR-4677-5p"
"BHLHE40","hsa-miR-4721"
"BHLHE40","hsa-miR-4734"
"BHLHE40","hsa-miR-4742-5p"
"BHLHE40","hsa-miR-4743-5p"
"BHLHE40","hsa-miR-4747-5p"
"BHLHE40","hsa-miR-4748"
"BHLHE40","hsa-miR-4750-5p"
"BHLHE40","hsa-miR-4766-5p"
"BHLHE40","hsa-miR-4799-5p"
"BHLHE40","hsa-miR-487b-5p"
"BHLHE40","hsa-miR-492"
"BHLHE40","hsa-miR-499a-5p"
"BHLHE40","hsa-miR-5004-5p"
"BHLHE40","hsa-miR-5006-5p"
"BHLHE40","hsa-miR-5008-5p"
"BHLHE40","hsa-miR-5047"
"BHLHE40","hsa-miR-5087"
"BHLHE40","hsa-miR-5093"
"BHLHE40","hsa-miR-5196-5p"
"BHLHE40","hsa-miR-539-5p"
"BHLHE40","hsa-miR-544a"
"BHLHE40","hsa-miR-544b"
"BHLHE40","hsa-miR-548a-5p"
"BHLHE40","hsa-miR-548ar-5p"
"BHLHE40","hsa-miR-548at-5p"
"BHLHE40","hsa-miR-548aw"
"BHLHE40","hsa-miR-548b-5p"
"BHLHE40","hsa-miR-548k"
"BHLHE40","hsa-miR-5582-5p"
"BHLHE40","hsa-miR-564"
"BHLHE40","hsa-miR-5692c"
"BHLHE40","hsa-miR-5696"
"BHLHE40","hsa-miR-5698"
"BHLHE40","hsa-miR-581"
"BHLHE40","hsa-miR-603"
"BHLHE40","hsa-miR-607"
"BHLHE40","hsa-miR-611"
"BHLHE40","hsa-miR-6132"
"BHLHE40","hsa-miR-615-5p"
"BHLHE40","hsa-miR-629-5p"
"BHLHE40","hsa-miR-643"
"BHLHE40","hsa-miR-647"
"BHLHE40","hsa-miR-6504-5p"
"BHLHE40","hsa-miR-6506-5p"
"BHLHE40","hsa-miR-6514-5p"
"BHLHE40","hsa-miR-6516-5p"
"BHLHE40","hsa-miR-655-5p"
"BHLHE40","hsa-miR-665"
"BHLHE40","hsa-miR-6721-5p"
"BHLHE40","hsa-miR-6729-5p"
"BHLHE40","hsa-miR-6737-5p"
"BHLHE40","hsa-miR-6750-5p"
"BHLHE40","hsa-miR-6755-5p"
"BHLHE40","hsa-miR-6766-5p"
"BHLHE40","hsa-miR-6769a-5p"
"BHLHE40","hsa-miR-6772-5p"
"BHLHE40","hsa-miR-6775-5p"
"BHLHE40","hsa-miR-6776-5p"
"BHLHE40","hsa-miR-6777-5p"
"BHLHE40","hsa-miR-6780a-5p"
"BHLHE40","hsa-miR-6781-5p"
"BHLHE40","hsa-miR-6794-5p"
"BHLHE40","hsa-miR-6800-5p"
"BHLHE40","hsa-miR-6803-5p"
"BHLHE40","hsa-miR-6804-5p"
"BHLHE40","hsa-miR-6809-5p"
"BHLHE40","hsa-miR-6813-5p"
"BHLHE40","hsa-miR-6823-5p"
"BHLHE40","hsa-miR-6825-5p"
"BHLHE40","hsa-miR-6840-5p"
"BHLHE40","hsa-miR-6848-5p"
"BHLHE40","hsa-miR-6856-5p"
"BHLHE40","hsa-miR-6858-5p"
"BHLHE40","hsa-miR-6867-5p"
"BHLHE40","hsa-miR-6873-5p"
"BHLHE40","hsa-miR-6874-5p"
"BHLHE40","hsa-miR-6894-5p"
"BHLHE40","hsa-miR-7705"
"BHLHE40","hsa-miR-7844-5p"
"BHLHE40","hsa-miR-7847-3p"
"BHLHE40","hsa-miR-7973"
"BHLHE40","hsa-miR-7974"
"BHLHE40","hsa-miR-877-5p"
"BHLHE40","hsa-miR-889-5p"
"BHLHE40","hsa-miR-92b-5p"
"BHLHE40","hsa-miR-93-5p"
"BMP2","hsa-miR-24-1-5p"
"BPTF","hsa-miR-103a-2-5p"
"BPTF","hsa-miR-1273c"
"BPTF","hsa-miR-301a-5p"
"BPTF","hsa-miR-30c-5p"
"BPTF","hsa-miR-30e-5p"
"BPTF","hsa-miR-3115"
"BPTF","hsa-miR-3128"
"BPTF","hsa-miR-3181"
"BPTF","hsa-miR-3184-5p"
"BPTF","hsa-miR-3912-5p"
"BPTF","hsa-miR-3940-5p"
"BPTF","hsa-miR-4306"
"BPTF","hsa-miR-4479"
"BPTF","hsa-miR-4521"
"BPTF","hsa-miR-454-5p"
"BPTF","hsa-miR-4748"
"BPTF","hsa-miR-4749-5p"
"BPTF","hsa-miR-4999-5p"
"BPTF","hsa-miR-597-5p"
"BPTF","hsa-miR-609"
"BPTF","hsa-miR-636"
"BPTF","hsa-miR-640"
"BPTF","hsa-miR-6516-5p"
"BPTF","hsa-miR-6793-5p"
"BPTF","hsa-miR-6801-5p"
"BPTF","hsa-miR-6839-5p"
"BPTF","hsa-miR-6859-5p"
"BRCA1","hsa-let-7a-5p"
"BRCA1","hsa-let-7f-5p"
"BRCA1","hsa-miR-1180-5p"
"BRCA1","hsa-miR-1181"
"BRCA1","hsa-miR-1226-5p"
"BRCA1","hsa-miR-1233-5p"
"BRCA1","hsa-miR-1234-3p"
"BRCA1","hsa-miR-1248"
"BRCA1","hsa-miR-125b-5p"
"BRCA1","hsa-miR-1271-5p"
"BRCA1","hsa-miR-1277-5p"
"BRCA1","hsa-miR-1288-5p"
"BRCA1","hsa-miR-1289"
"BRCA1","hsa-miR-1304-5p"
"BRCA1","hsa-miR-146b-5p"
"BRCA1","hsa-miR-155-5p"
"BRCA1","hsa-miR-15b-5p"
"BRCA1","hsa-miR-16-5p"
"BRCA1","hsa-miR-1914-5p"
"BRCA1","hsa-miR-21-5p"
"BRCA1","hsa-miR-22-5p"
"BRCA1","hsa-miR-2467-5p"
"BRCA1","hsa-miR-27b-5p"
"BRCA1","hsa-miR-29b-2-5p"
"BRCA1","hsa-miR-3121-5p"
"BRCA1","hsa-miR-3124-5p"
"BRCA1","hsa-miR-3130-5p"
"BRCA1","hsa-miR-3140-5p"
"BRCA1","hsa-miR-3153"
"BRCA1","hsa-miR-3162-5p"
"BRCA1","hsa-miR-3165"
"BRCA1","hsa-miR-3175"
"BRCA1","hsa-miR-3177-5p"
"BRCA1","hsa-miR-3184-5p"
"BRCA1","hsa-miR-3192-5p"
"BRCA1","hsa-miR-3202"
"BRCA1","hsa-miR-339-5p"
"BRCA1","hsa-miR-3610"
"BRCA1","hsa-miR-3620-5p"
"BRCA1","hsa-miR-3661"
"BRCA1","hsa-miR-3677-5p"
"BRCA1","hsa-miR-3678-5p"
"BRCA1","hsa-miR-3912-5p"
"BRCA1","hsa-miR-423-5p"
"BRCA1","hsa-miR-4438"
"BRCA1","hsa-miR-4458"
"BRCA1","hsa-miR-4467"
"BRCA1","hsa-miR-4470"
"BRCA1","hsa-miR-4498"
"BRCA1","hsa-miR-4515"
"BRCA1","hsa-miR-4522"
"BRCA1","hsa-miR-4523"
"BRCA1","hsa-miR-4638-5p"
"BRCA1","hsa-miR-4644"
"BRCA1","hsa-miR-4651"
"BRCA1","hsa-miR-4660"
"BRCA1","hsa-miR-4695-5p"
"BRCA1","hsa-miR-4726-5p"
"BRCA1","hsa-miR-4727-5p"
"BRCA1","hsa-miR-4730"
"BRCA1","hsa-miR-4733-5p"
"BRCA1","hsa-miR-4734"
"BRCA1","hsa-miR-4750-5p"
"BRCA1","hsa-miR-4751"
"BRCA1","hsa-miR-4754"
"BRCA1","hsa-miR-4767"
"BRCA1","hsa-miR-4804-5p"
"BRCA1","hsa-miR-4999-5p"
"BRCA1","hsa-miR-5091"
"BRCA1","hsa-miR-544b"
"BRCA1","hsa-miR-548aw"
"BRCA1","hsa-miR-555"
"BRCA1","hsa-miR-611"
"BRCA1","hsa-miR-614"
"BRCA1","hsa-miR-625-5p"
"BRCA1","hsa-miR-629-5p"
"BRCA1","hsa-miR-659-5p"
"BRCA1","hsa-miR-663a"
"BRCA1","hsa-miR-6739-5p"
"BRCA1","hsa-miR-6766-5p"
"BRCA1","hsa-miR-6780b-5p"
"BRCA1","hsa-miR-6803-5p"
"BRCA1","hsa-miR-6804-5p"
"BRCA1","hsa-miR-6807-5p"
"BRCA1","hsa-miR-6820-5p"
"BRCA1","hsa-miR-6831-5p"
"BRCA1","hsa-miR-6834-5p"
"BRCA1","hsa-miR-6850-5p"
"BRCA1","hsa-miR-6857-5p"
"BRCA1","hsa-miR-6875-5p"
"BRCA1","hsa-miR-6877-5p"
"BRCA1","hsa-miR-6894-5p"
"BRCA1","hsa-miR-7-5p"
"BRCA1","hsa-miR-760"
"BRCA1","hsa-miR-8072"
"BRCA1","hsa-miR-939-5p"
"BRCA1","hsa-miR-940"
"BRCA1","hsa-miR-943"
"BRCA1","hsa-miR-99b-5p"
"CBFB","hsa-let-7a-5p"
"CBFB","hsa-let-7d-5p"
"CBFB","hsa-let-7g-5p"
"CBFB","hsa-let-7i-5p"
"CBFB","hsa-miR-103a-2-5p"
"CBFB","hsa-miR-107"
"CBFB","hsa-miR-1227-5p"
"CBFB","hsa-miR-1234-3p"
"CBFB","hsa-miR-1266-5p"
"CBFB","hsa-miR-1271-5p"
"CBFB","hsa-miR-128-1-5p"
"CBFB","hsa-miR-1291"
"CBFB","hsa-miR-1296-5p"
"CBFB","hsa-miR-1301-5p"
"CBFB","hsa-miR-1306-5p"
"CBFB","hsa-miR-139-5p"
"CBFB","hsa-miR-146b-5p"
"CBFB","hsa-miR-151a-5p"
"CBFB","hsa-miR-153-3p"
"CBFB","hsa-miR-1539"
"CBFB","hsa-miR-17-5p"
"CBFB","hsa-miR-1825"
"CBFB","hsa-miR-185-5p"
"CBFB","hsa-miR-1913"
"CBFB","hsa-miR-1914-5p"
"CBFB","hsa-miR-1915-5p"
"CBFB","hsa-miR-1976"
"CBFB","hsa-miR-19b-1-5p"
"CBFB","hsa-miR-20a-5p"
"CBFB","hsa-miR-210-5p"
"CBFB","hsa-miR-2277-5p"
"CBFB","hsa-miR-26b-5p"
"CBFB","hsa-miR-30c-5p"
"CBFB","hsa-miR-30e-5p"
"CBFB","hsa-miR-3121-5p"
"CBFB","hsa-miR-3125"
"CBFB","hsa-miR-3137"
"CBFB","hsa-miR-3140-5p"
"CBFB","hsa-miR-3146"
"CBFB","hsa-miR-3150a-5p"
"CBFB","hsa-miR-3153"
"CBFB","hsa-miR-3165"
"CBFB","hsa-miR-3177-5p"
"CBFB","hsa-miR-3180"
"CBFB","hsa-miR-3202"
"CBFB","hsa-miR-326"
"CBFB","hsa-miR-339-5p"
"CBFB","hsa-miR-3611"
"CBFB","hsa-miR-3614-5p"
"CBFB","hsa-miR-3618"
"CBFB","hsa-miR-3620-5p"
"CBFB","hsa-miR-3648"
"CBFB","hsa-miR-3651"
"CBFB","hsa-miR-3654"
"CBFB","hsa-miR-3658"
"CBFB","hsa-miR-3661"
"CBFB","hsa-miR-3677-5p"
"CBFB","hsa-miR-3691-5p"
"CBFB","hsa-miR-378d"
"CBFB","hsa-miR-3909"
"CBFB","hsa-miR-3939"
"CBFB","hsa-miR-3940-5p"
"CBFB","hsa-miR-3942-5p"
"CBFB","hsa-miR-4315"
"CBFB","hsa-miR-4326"
"CBFB","hsa-miR-4422"
"CBFB","hsa-miR-4424"
"CBFB","hsa-miR-4449"
"CBFB","hsa-miR-4453"
"CBFB","hsa-miR-4470"
"CBFB","hsa-miR-4487"
"CBFB","hsa-miR-4515"
"CBFB","hsa-miR-4519"
"CBFB","hsa-miR-4633-5p"
"CBFB","hsa-miR-4639-5p"
"CBFB","hsa-miR-4657"
"CBFB","hsa-miR-4659a-5p"
"CBFB","hsa-miR-4660"
"CBFB","hsa-miR-4687-5p"
"CBFB","hsa-miR-4695-5p"
"CBFB","hsa-miR-4721"
"CBFB","hsa-miR-4728-5p"
"CBFB","hsa-miR-4730"
"CBFB","hsa-miR-4737"
"CBFB","hsa-miR-4738-5p"
"CBFB","hsa-miR-4742-5p"
"CBFB","hsa-miR-4745-5p"
"CBFB","hsa-miR-4771"
"CBFB","hsa-miR-4796-5p"
"CBFB","hsa-miR-4797-5p"
"CBFB","hsa-miR-4999-5p"
"CBFB","hsa-miR-499a-5p"
"CBFB","hsa-miR-5001-5p"
"CBFB","hsa-miR-5009-5p"
"CBFB","hsa-miR-5010-5p"
"CBFB","hsa-miR-5093"
